date,Unnamed: 0,jalore,churu,barmer,jaisalmer,ajmer,ganganagar,sikar,bikaner
1956-10-19,101910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956-10-24,101935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956-10-29,101960,0.0,0.0,0.0,0.0,0.0,0.0,1.5429,0.0
1956-11-03,101985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956-11-08,102010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956-11-13,102035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956-11-18,102060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956-11-23,102085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956-11-28,102110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956-12-03,102135,1.4998,0.0,0.9838,3.2014,0.6428,0.0,0.0,2.6601
1956-12-08,102160,0.0,0.0,0.0,0.0,0.1071,0.0,4.9882,0.0
1956-12-13,102185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956-12-18,102210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956-12-23,102235,0.0,4.2475,0.0,0.0,0.0,0.0,0.0,0.266
1956-12-28,102260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-01-02,102285,0.0,0.1635,0.0,0.8073,0.0,0.0,0.0,0.0
1957-01-07,102310,16.6632,14.8224,7.833,6.9014,23.9628,12.6243,24.854400000000002,16.290999999999997
1957-01-12,102335,0.0,3.8075,0.0,0.0,1.3245,0.0,0.7248,2.7347
1957-01-17,102360,0.0,8.3675,0.0,0.0,6.5349,20.2851,10.6016,3.144
1957-01-22,102385,0.0,0.0,0.0,0.0,0.0,3.3581,0.0,0.0
1957-01-27,102410,0.0,0.0,0.0,0.0,0.0,3.987,0.3221,0.9108
1957-02-01,102435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-02-06,102460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-02-11,102485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-02-16,102510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-02-21,102535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-02-26,102560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-03-03,102585,0.0,11.5759,0.0,0.0,0.3311,10.1398,9.3613,0.1493
1957-03-08,102610,0.1041,1.9756,0.0,0.0,0.0,0.0,1.0271,0.0
1957-03-13,102635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-03-18,102660,0.0,4.363099999999999,0.0,0.0,0.0,11.7545,0.2345,0.8867
1957-03-23,102685,0.0,0.0,0.0,0.0,0.0,0.0,0.1208,0.0
1957-03-28,102710,7.382,0.1635,0.9733,0.0,0.0,0.0,1.5514,0.0
1957-04-02,102735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-04-07,102760,0.0,0.0,0.0,0.0,0.0,0.6955,0.0,0.0
1957-04-12,102785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-04-17,102810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-04-22,102835,0.0,0.0,0.0,0.0,0.0,1.0565,0.0,0.0
1957-04-27,102860,0.0,0.0,0.0,0.0,0.0,3.4336,0.0,0.0
1957-05-02,102885,0.0,0.6294,0.0,0.0,0.0,0.1648,0.0,0.0
1957-05-07,102910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-05-12,102935,0.0,4.1294,0.0,0.0,0.0,1.6071,0.0,2.5499
1957-05-17,102960,2.4776,3.4596,37.4643,9.998000000000001,0.0,5.9262999999999995,0.9379,4.8323
1957-05-22,102985,0.0,2.7454,0.6915,7.704,0.0,0.0,3.5606,13.2156
1957-05-27,103010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-06-01,103035,9.7879,13.043,1.4636,2.1837,11.4935,0.7357,19.0278,10.8696
1957-06-06,103060,0.0,7.0991,0.0,0.0,0.968,0.0,12.383,3.6355
1957-06-11,103085,0.0,6.6202000000000005,0.0,0.0,0.0,0.0,1.0067,0.0
1957-06-16,103110,0.0,0.0,0.0,0.0,0.1415,0.0,3.9777,0.0
1957-06-21,103135,2.051,2.9463,0.4232,0.0,6.803,0.0,9.5357,5.2834
1957-06-26,103160,46.257999999999996,3.0060000000000002,1.8959000000000001,5.8839,4.0938,0.0,5.3261,16.197400000000002
1957-07-01,103185,0.0,0.0,0.0,0.0,1.8627,0.0,0.0,0.0
1957-07-06,103210,3.5248,7.2095,0.0,0.5432,42.1387,0.0,14.1016,4.5975
1957-07-11,103235,2.5881,72.5521,4.0134,0.0,43.829100000000004,1.4531999999999998,49.8168,6.1607
1957-07-16,103260,0.0,19.8447,6.8199,9.6109,0.0,12.0401,31.1248,0.0
1957-07-21,103285,0.0,82.9685,21.5336,17.3427,51.273799999999994,38.3668,155.056,37.4369
1957-07-26,103310,1.8547,1.6042,0.0,35.6258,2.9616,0.2774,13.869,4.2967
1957-07-31,103335,0.5116,0.0,0.0,0.0,0.0,0.0,12.2857,0.0
1957-08-05,103360,0.0,0.2616,0.0,0.0,0.0,10.3795,0.1066,0.0
1957-08-10,103385,9.6339,19.5793,11.4743,2.4688,22.580399999999997,0.0,14.2037,35.2153
1957-08-15,103410,4.8501,14.6127,15.7941,8.729099999999999,29.172399999999996,13.1096,21.1606,11.6378
1957-08-20,103435,200.8808,8.5379,67.30199999999999,24.979599999999998,166.91920000000002,0.0,15.4905,3.0265
1957-08-25,103460,38.0315,14.824200000000001,22.6633,53.6197,25.0858,2.1824000000000003,11.773900000000001,4.9251000000000005
1957-08-30,103485,0.0,8.3937,0.0,0.0,0.0,0.0,0.6546,0.0
1957-09-04,103510,0.0,4.4878,0.0,0.0,0.0,0.0,1.4298,0.0
1957-09-09,103535,0.5879,3.7576,0.3041,0.0,22.2031,0.0,1.8336,2.6601
1957-09-14,103560,0.7449,0.1635,0.0,0.0,3.6379,0.0,28.714100000000002,0.0
1957-09-19,103585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-09-24,103610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3853
1957-09-29,103635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-10-04,103660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2091
1957-10-09,103685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-10-14,103710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-10-19,103735,2.8395,16.3308,0.0,0.0,0.0,11.2451,5.5168,0.0
1957-10-24,103760,0.0,3.3002,0.0,0.0,0.0,0.0,11.2714,0.0
1957-10-29,103785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-11-03,103810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-11-08,103835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-11-13,103860,0.3102,0.0,0.0,1.112,0.0,0.0,0.0,0.0
1957-11-18,103885,27.3982,4.265000000000001,0.9733,20.7551,0.0,0.0,0.0,0.7094
1957-11-23,103910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-11-28,103935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-12-03,103960,0.0,0.8731,0.0,0.0,0.0,3.5471999999999997,0.8054,0.4434
1957-12-08,103985,0.4705,0.965,0.0,2.984,0.0,10.682,0.4027,0.0
1957-12-13,104010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-12-18,104035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-12-23,104060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-12-28,104085,0.0,1.0477,0.0,0.0,0.0,0.0,0.0,0.0
1958-01-02,104110,1.1461,0.4904,0.3385,0.0,0.0,0.0,0.0,0.0
1958-01-07,104135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958-01-12,104160,0.0,0.6318,0.0,0.0,0.0,0.0,0.1597,0.0
1958-01-17,104185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958-01-22,104210,0.0,0.0,0.0,0.0,0.0,0.5216,0.0,1.3939
1958-01-27,104235,0.0,1.1531,0.5501,0.0,0.0,0.0,0.0,17.9152
1958-02-01,104260,0.0,0.0,0.0,0.0,0.0,0.2854,0.0,0.0
1958-02-06,104285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958-02-11,104310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958-02-16,104335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958-02-21,104360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958-02-26,104385,0.0,0.1635,0.0,0.0,0.0,0.0,0.0,0.0
1958-03-03,104410,0.0,0.0,0.0,0.0,0.0,4.178,0.4153,0.0
1958-03-08,104435,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0
1958-03-13,104460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958-03-18,104485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958-03-23,104510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958-03-28,104535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958-04-02,104560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958-04-07,104585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958-04-12,104610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958-04-17,104635,0.0,0.0,0.2116,0.0,0.0,0.0,0.0,0.0
1958-04-22,104660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958-04-27,104685,0.0,0.8724999999999999,0.0,0.0,0.0,0.0,0.8111,0.0
1958-05-02,104710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958-05-07,104735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958-05-12,104760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958-05-17,104785,2.0981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958-05-22,104810,0.0,0.1572,0.0,0.0,0.0,0.0,0.0,0.0
1958-05-27,104835,0.0,6.9668,0.0,0.0,0.0,0.0,11.531200000000002,0.0
1958-06-01,104860,16.330199999999998,0.5455,1.803,0.1726,0.0,0.0,1.693,0.0
1958-06-06,104885,4.5192,16.864,0.0,0.0,1.4378,0.0,4.1194,0.0
1958-06-11,104910,0.0,8.6507,0.0,0.0,1.8627,0.0,0.5653,0.0
1958-06-16,104935,0.7368,1.5647,0.0,0.0,0.0,1.7736,1.8488,0.0
1958-06-21,104960,0.0,1.2970000000000002,0.0,0.0,1.769,0.0,2.0501,0.0
1958-06-26,104985,10.201,4.5200000000000005,9.2725,0.0,16.05,0.0,2.8217,0.0
1958-07-01,105010,22.354400000000002,19.8896,7.3545,25.8101,58.2535,0.0,35.1008,3.6816999999999998
1958-07-06,105035,25.499299999999998,35.0173,0.6424,28.877499999999998,47.268699999999995,31.652499999999996,44.166700000000006,4.4047
1958-07-11,105060,37.1886,0.0,29.0261,16.5527,1.4143,0.0,0.0,6.8401
1958-07-16,105085,22.066699999999997,9.0917,5.1673,3.6151,47.873000000000005,4.2249,37.1649,4.6408
1958-07-21,105110,0.0,22.294,0.0,0.0,73.93430000000001,0.0,49.1975,1.4726
1958-07-26,105135,0.2808,7.2522,0.0,0.0,32.1253,0.5399,22.2814,0.0
1958-07-31,105160,0.307,0.9378,0.0,0.0,18.7564,1.0787,7.1028,0.0
1958-08-05,105185,0.1637,0.1481,0.0,0.0,0.7798,4.4672,5.9350000000000005,0.3008
1958-08-10,105210,0.2395,0.1572,0.0,0.0,0.0,0.0,2.9924,0.0
1958-08-15,105235,0.982,0.8515,6.6439,9.3419,0.0,2.6752,13.1814,0.766
1958-08-20,105260,4.6405,1.6753,3.5591999999999997,26.0054,25.7134,23.2852,5.6562,0.3064
1958-08-25,105285,23.3913,36.3839,0.0,1.5364,47.438900000000004,7.730700000000001,13.3576,0.1915
1958-08-30,105310,60.979200000000006,43.346900000000005,20.3799,14.2374,58.3811,132.0804,24.834199999999996,88.20750000000001
1958-09-04,105335,7.0057,3.6326,13.7836,0.0,7.6875,37.8658,6.6676,16.7065
1958-09-09,105360,43.4417,73.1889,10.4726,37.0595,41.9998,84.1596,59.794000000000004,19.3786
1958-09-14,105385,1.4106,2.5129,19.4322,1.5307,1.1255,12.1362,8.479,0.766
1958-09-19,105410,0.0,0.0,0.0,0.0,0.0,0.0,0.4335,0.0
1958-09-24,105435,46.903800000000004,30.176299999999998,42.256,0.0,22.7924,111.6433,71.9105,59.2358
1958-09-29,105460,2.7913,0.7034,0.1036,8.9465,0.0,0.0,2.2173,0.0
1958-10-04,105485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958-10-09,105510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958-10-14,105535,0.7736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958-10-19,105560,0.0,3.2033,0.0,0.0,0.0,0.0,3.1187,0.453
1958-10-24,105585,0.2661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958-10-29,105610,0.0,0.0,0.0,0.0,1.4378,0.0,0.0,0.0
1958-11-03,105635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958-11-08,105660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958-11-13,105685,0.0,0.0,0.0,1.6722000000000001,0.0,0.0,0.0,0.0
1958-11-18,105710,0.0,0.0,0.0,5.3319,0.0,0.0,0.0,0.0
1958-11-23,105735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958-11-28,105760,10.1696,10.738299999999999,32.263,18.3058,34.9119,0.0,8.3349,14.6751
1958-12-03,105785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958-12-08,105810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958-12-13,105835,0.0,0.0,0.0,4.8387,0.0,0.6735,0.0,0.0
1958-12-18,105860,0.0,5.410399999999999,2.4773,3.1911,0.0,4.826700000000001,0.4423,0.0
1958-12-23,105885,0.0,0.0,0.1693,0.8125,0.0,22.625,0.3195,6.2358
1958-12-28,105910,0.0,0.0,0.0,0.0,0.0,5.0969,0.0,0.1915
1959-01-02,105935,0.0,0.0,0.1693,1.0105,0.0,0.3092,0.0,0.5745
1959-01-07,105960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-01-12,105985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-01-17,106010,0.0,0.2616,0.2116,0.0,0.0,0.973,0.1314,0.2298
1959-01-22,106035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-01-27,106060,0.0,0.4577,0.0,0.0,0.0,19.5762,0.0,0.0
1959-02-01,106085,0.0,3.9056,0.0,0.0,0.0,0.5106,0.2458,0.0
1959-02-06,106110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-02-11,106135,0.0,0.0,0.0,0.0,0.0,0.1246,0.0,0.0
1959-02-16,106160,0.0,3.3274,0.8369,3.3597,0.0,0.0,0.6611,4.8139
1959-02-21,106185,0.0,0.0,0.0,0.0,0.0,0.6312,0.0,0.0
1959-02-26,106210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-03-03,106235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-03-08,106260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-03-13,106285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-03-18,106310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-03-23,106335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-03-28,106360,0.0,2.51,0.0,5.4252,0.0,0.1849,0.0,3.5464
1959-04-02,106385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-04-07,106410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-04-12,106435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-04-17,106460,4.3888,0.0,13.4033,13.7293,0.0,0.1747,0.8944,0.5745
1959-04-22,106485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-04-27,106510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-05-02,106535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-05-07,106560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-05-12,106585,0.0,0.0,0.0,0.0,0.0,0.2975,0.0,0.0
1959-05-17,106610,0.0,0.0,1.3283,0.0,0.0,3.0734,0.0,0.0
1959-05-22,106635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-05-27,106660,8.9162,25.0668,0.0,0.0,16.442500000000003,0.0,48.1368,9.6648
1959-06-01,106685,35.977900000000005,6.7116,0.0,0.0,0.0,0.0,1.34,8.833200000000001
1959-06-06,106710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-06-11,106735,0.0,1.2975,0.0,0.0,0.0,0.0,0.0,7.5007
1959-06-16,106760,0.0,6.6049999999999995,0.0,0.0,0.0,0.6433,0.0,7.3539
1959-06-21,106785,2.1035,2.4668,0.4055,0.0,0.0,0.0,0.0,1.3022
1959-06-26,106810,7.6695,6.7059,2.6962,0.0,2.4312,0.0,9.12,0.766
1959-07-01,106835,3.4991,0.504,9.3895,0.7309,3.6003,8.532,0.1144,0.0
1959-07-06,106860,51.9719,55.3605,21.3741,2.8105,23.9545,4.0134,24.882199999999997,24.9269
1959-07-11,106885,6.3275999999999994,2.2089999999999996,3.6866,0.0,32.8504,0.0,0.762,6.3742
1959-07-16,106910,0.0,0.1851,0.2539,0.0,1.1067,1.7839,3.2582,0.0
1959-07-21,106935,25.8693,16.251099999999997,24.8891,77.73410000000001,26.4157,65.2136,76.7952,59.9296
1959-07-26,106960,111.4733,3.4459,44.3073,58.4818,97.3396,2.3941,31.6438,101.4921
1959-07-31,106985,14.9898,57.140699999999995,2.4076,0.0,0.0,39.9107,48.4859,0.0
1959-08-05,107010,0.0,0.1308,0.0,0.0,25.5374,3.1612,19.4583,9.7498
1959-08-10,107035,0.0,0.0,0.0,0.0,63.1549,0.0,18.896,2.8857
1959-08-15,107060,3.0267,30.5538,0.0,0.0,46.9565,2.0681,46.668899999999994,47.1298
1959-08-20,107085,25.2534,10.146,6.872,4.3379,32.3922,0.0,4.1853,40.1257
1959-08-25,107110,59.8311,23.6861,44.0984,14.4397,21.6449,22.0621,38.1965,6.3987
1959-08-30,107135,76.9834,23.9563,44.8197,1.4025,21.5397,6.7514,14.8813,2.994
1959-09-04,107160,62.260099999999994,46.177,56.7077,3.1581,120.9474,11.796,36.1543,81.57679999999999
1959-09-09,107185,13.6275,16.0443,42.8857,13.625499999999999,67.8098,16.9069,45.6413,109.3577
1959-09-14,107210,7.4139,0.0,11.472900000000001,0.0,18.9355,0.0,15.037,0.1149
1959-09-19,107235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-09-24,107260,0.0,0.7847,0.0,0.0,0.0,10.5795,2.0647,0.0
1959-09-29,107285,38.297,0.0,4.0671,0.0,18.9074,0.0,15.772200000000002,0.0
1959-10-04,107310,0.0,5.449,0.0,0.0,2.7156,0.0,38.3629,0.0
1959-10-09,107335,1.0896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-10-14,107360,0.3852,0.0,3.9098,0.0,0.0,0.0,0.0,0.0
1959-10-19,107385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-10-24,107410,0.0,0.0,0.0,0.0,17.6429,2.3012,0.0,0.0
1959-10-29,107435,0.0,0.0,0.0,0.0,0.0,0.0,2.0467,0.0
1959-11-03,107460,8.3142,8.4429,0.3385,0.0,16.1477,4.6166,3.6247,1.7343
1959-11-08,107485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-11-13,107510,0.0,4.2504,0.0,0.0,0.0,0.0,0.0,0.0
1959-11-18,107535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-11-23,107560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-11-28,107585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-12-03,107610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-12-08,107635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-12-13,107660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-12-18,107685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-12-23,107710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-12-28,107735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-01-02,107760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-01-07,107785,0.1145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-01-12,107810,0.0,2.8136,0.0,0.0,0.0,4.422199999999999,0.0,0.9958
1960-01-17,107835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-01-22,107860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-01-27,107885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-02-01,107910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-02-06,107935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-02-11,107960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-02-16,107985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-02-21,108010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-02-26,108035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-03-02,108060,0.0,3.1961,0.0,0.0,0.0,0.0,0.1144,0.0
1960-03-07,108085,0.0,5.1107,11.9411,0.0,0.0,7.6989,2.8387,0.1915
1960-03-12,108110,0.0,0.0,0.0,0.0,0.0,10.767,0.0,0.0
1960-03-17,108135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-03-22,108160,0.0,0.6812,0.0,0.0,0.0,0.0,0.0,0.2298
1960-03-27,108185,0.0,0.0,0.0,0.9242,0.0,0.0,0.0,0.0
1960-04-01,108210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-04-06,108235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-04-11,108260,0.0,0.7034,0.0,0.0,0.0,0.0,0.0,0.0
1960-04-16,108285,0.0,1.3302,0.0,0.0,0.0,0.0,0.2289,0.0
1960-04-21,108310,0.0,0.0,0.1036,0.0,0.0,0.0,0.0,0.0
1960-04-26,108335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-05-01,108360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-05-06,108385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-05-11,108410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-05-16,108435,0.0,21.116600000000002,0.0,0.0,0.0,0.0,7.58,0.5375
1960-05-21,108460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-05-26,108485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-05-31,108510,0.0,0.327,0.0,0.0,0.0,0.0,0.0,0.0
1960-06-05,108535,0.0,0.0,0.44210000000000005,0.0,0.0,0.0,0.0,0.0
1960-06-10,108560,0.0,0.0,0.0,0.0,0.0,1.186,0.0,0.0
1960-06-15,108585,2.8337,22.4786,0.0,0.0,28.1162,2.8636,17.5297,49.1936
1960-06-20,108610,19.7464,0.3963,0.0,1.288,5.6816,0.0,0.7826,0.0
1960-06-25,108635,37.7241,3.2286,17.4313,0.0,45.6023,6.8201,16.533700000000003,3.2657
1960-06-30,108660,71.6473,8.6134,6.4031,29.57,47.2492,0.3051,4.2082999999999995,0.2226
1960-07-05,108685,40.8149,74.8941,105.5449,28.960299999999997,2.8821,25.3082,96.2557,11.7492
1960-07-10,108710,29.2409,8.2215,27.166700000000002,13.7724,7.9991,50.4473,1.5730000000000002,46.4877
1960-07-15,108735,0.0,26.290300000000002,0.5501,0.0,0.0,4.3818,16.8329,6.3255
1960-07-20,108760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-07-25,108785,6.545599999999999,3.5355,6.5357,0.4957,33.7118,0.0,4.6032,0.0
1960-07-30,108810,0.0,0.0,0.0,0.0,13.3069,0.0,7.73,0.0
1960-08-04,108835,70.7041,28.515800000000002,1.3713,8.5396,36.4591,4.4413,36.2106,0.0
1960-08-09,108860,52.582899999999995,8.2245,6.6886,13.5054,51.0959,2.1911,12.8943,34.028299999999994
1960-08-14,108885,3.3516,4.169,3.8833,0.0,51.63290000000001,0.0,44.9488,1.3966
1960-08-19,108910,21.948600000000003,25.791700000000002,67.4899,23.1063,30.7769,38.9344,104.11810000000001,9.2225
1960-08-24,108935,0.0,55.6168,0.0,0.0,0.9934000000000001,2.6758,41.6961,0.0
1960-08-29,108960,0.0,8.6537,0.0,0.0,0.0,0.0,36.5105,1.647
1960-09-03,108985,0.0,0.0,0.0,0.0,0.0,0.0,0.4153,0.0
1960-09-08,109010,7.1063,0.944,4.7941,0.0,2.398,0.0,33.3883,0.0
1960-09-13,109035,1.6238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-09-18,109060,0.0,0.0,1.0156,0.0,7.6202,0.0,0.3547,0.0
1960-09-23,109085,3.2745,0.0,0.1557,0.0,0.0,0.0,0.0,0.0
1960-09-28,109110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-10-03,109135,0.0,2.1102,0.0,0.0,0.0,0.0,0.1144,0.0
1960-10-08,109160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-10-13,109185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-10-18,109210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-10-23,109235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-10-28,109260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-11-02,109285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-11-07,109310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-11-12,109335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-11-17,109360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-11-22,109385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-11-27,109410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-12-02,109435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-12-07,109460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-12-12,109485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-12-17,109510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-12-22,109535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960-12-27,109560,1.7318,10.040299999999998,0.7686,0.3942,1.4378000000000002,5.3788,5.4042,14.6844
1961-01-01,109585,0.0,0.2938,0.0,0.0,0.0,0.0,1.0078,7.4313
1961-01-06,109610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
