date,HULL,OT
2022-03-21 17:24:00.00,0.8096,0.0
2022-03-21 17:28:00.00,0.8166,0.0
2022-03-21 17:32:00.00,0.8446,0.0
2022-03-21 17:37:00.00,0.8423,0.0
2022-03-21 20:49:00.00,0.8026,0.0
2022-03-21 20:54:00.00,0.8026,0.0
2022-03-21 20:58:00.00,0.8061,0.0
2022-03-21 21:02:00.00,0.8119,0.0
2022-03-21 21:07:00.00,0.8154,0.0
2022-03-21 21:19:00.00,0.8107,0.0
2022-03-21 21:24:00.00,0.8119,0.0
2022-03-21 21:28:00.00,0.8119,0.0
2022-03-21 21:32:00.00,0.8131,0.0
2022-03-21 21:37:00.00,0.7967,0.0
2022-03-21 21:49:00.00,0.7827,0.0
2022-03-21 21:54:00.00,0.7827,0.0
2022-03-21 21:58:00.00,0.7874,0.0
2022-03-21 22:02:00.00,0.7967,0.0
2022-03-21 22:07:00.00,0.7956,0.0
2022-03-21 22:19:00.00,0.7956,0.0
2022-03-21 22:24:00.00,0.7862,0.0
2022-03-21 22:28:00.00,0.7839,0.0
2022-03-21 22:32:00.00,0.7897,0.0
2022-03-21 22:37:00.00,0.7956,0.0
2022-03-21 22:49:00.00,0.7769,0.0
2022-03-21 22:54:00.00,0.7722,0.0
2022-03-21 22:58:00.00,0.7710,0.0
2022-03-21 23:02:00.00,0.7839,0.0
2022-03-21 23:07:00.00,0.7792,0.0
2022-03-21 23:19:00.00,0.6799,0.0
2022-03-21 23:24:00.00,0.7208,0.0
2022-03-21 23:28:00.00,0.6659,0.0
2022-03-21 23:32:00.00,0.6449,0.0
2022-03-21 23:37:00.00,0.6460,0.0
2022-03-21 23:49:00.00,0.6390,0.0
2022-03-21 23:54:00.00,0.6285,0.0
2022-03-21 23:58:00.00,0.6308,0.0
2022-03-22 00:00:00.00,0.7791,4.5
2022-03-22 00:15:00.00,0.6574,0.0
2022-03-22 00:30:00.00,0.7791,0.0
2022-03-22 00:45:00.00,0.6587,0.0
2022-03-22 01:00:00.00,0.7819,0.0
2022-03-22 01:15:00.00,0.6511,0.0
2022-03-22 01:30:00.00,0.7627,0.0
2022-03-22 01:45:00.00,0.6397,0.0
2022-03-22 02:00:00.00,0.7558,0.0
2022-03-22 02:15:00.00,0.6195,0.0
2022-03-22 02:30:00.00,0.7243,0.0
2022-03-22 02:45:00.00,0.5992,0.0
2022-03-22 03:00:00.00,0.7037,0.0
2022-03-22 03:15:00.00,0.8911,0.0
2022-03-22 03:30:00.00,0.6886,0.0
2022-03-22 03:45:00.00,0.8616,0.0
2022-03-22 04:00:00.00,0.6818,0.0
2022-03-22 04:15:00.00,0.8358,0.0
2022-03-22 04:30:00.00,0.6735,0.0
2022-03-22 05:00:00.00,0.6351,0.0
2022-03-22 05:15:00.00,0.8155,0.0
2022-03-22 05:30:00.00,0.6145,0.0
2022-03-22 05:45:00.00,0.7620,0.0
2022-03-22 06:00:00.00,0.6159,0.0
2022-03-22 06:15:00.00,0.7823,0.0
2022-03-22 06:30:00.00,0.6132,0.0
2022-03-22 06:45:00.00,0.7583,0.0
2022-03-22 07:00:00.00,0.6269,0.0
2022-03-22 07:15:00.00,0.7749,0.0
2022-03-22 07:30:00.00,0.6584,0.0
2022-03-22 07:45:00.00,0.7435,0.0
2022-03-22 08:00:00.00,0.6776,0.0
2022-03-22 08:15:00.00,0.7731,0.0
2022-03-22 08:30:00.00,0.6790,0.0
2022-03-22 08:45:00.00,0.7768,0.0
2022-03-22 09:00:00.00,0.7641,0.0
2022-03-22 09:15:00.00,0.7934,0.0
2022-03-22 09:30:00.00,0.7572,0.0
2022-03-22 09:45:00.00,0.7731,0.0
2022-03-22 10:00:00.00,0.7558,0.0
2022-03-22 10:15:00.00,0.8026,0.0
2022-03-22 10:30:00.00,0.8066,0.0
2022-03-22 10:45:00.00,0.8137,0.0
2022-03-22 11:00:00.00,0.8313,0.0
2022-03-22 11:15:00.00,0.8339,0.0
2022-03-22 11:30:00.00,1.0000,0.0
2022-03-22 11:45:00.00,0.8506,0.0
2022-03-22 12:00:00.00,0.8999,0.0
2022-03-22 12:15:00.00,0.8875,0.0
2022-03-22 12:30:00.00,0.9931,0.0
2022-03-22 12:45:00.00,0.9004,0.0
2022-03-22 13:00:00.00,0.9369,0.0
2022-03-22 13:15:00.00,0.9114,0.0
2022-03-22 13:30:00.00,0.8464,0.0
2022-03-22 13:45:00.00,0.9299,0.0
2022-03-22 14:00:00.00,0.7586,0.0
2022-03-22 14:15:00.00,0.9280,0.0
2022-03-22 14:30:00.00,0.7558,0.0
2022-03-22 14:45:00.00,0.9317,0.0
2022-03-22 15:00:00.00,0.7764,0.0
2022-03-22 15:15:00.00,0.9354,0.0
2022-03-22 15:30:00.00,0.7641,0.0
2022-03-22 15:45:00.00,0.9483,0.0
2022-03-22 16:00:00.00,0.7627,0.0
2022-03-22 16:15:00.00,0.9539,0.0
2022-03-22 16:30:00.00,0.8381,0.0
2022-03-22 16:45:00.00,0.9576,0.0
2022-03-22 17:00:00.00,0.7846,0.0
2022-03-22 17:15:00.00,0.9668,0.0
2022-03-22 20:00:00.00,0.7833,0.0
2022-03-22 20:30:00.00,0.7764,0.0
2022-03-22 20:45:00.00,1.0000,0.0
2022-03-22 21:00:00.00,0.7791,0.0
2022-03-22 21:15:00.00,0.9926,0.0
2022-03-22 21:30:00.00,0.9834,0.0
2022-03-22 21:45:00.00,0.9834,0.0
2022-03-22 22:00:00.00,0.9800,0.0
2022-03-22 22:15:00.00,0.9982,0.0
2022-03-22 22:30:00.00,0.9717,0.0
2022-03-22 22:45:00.00,0.9982,0.0
2022-03-22 23:00:00.00,0.9584,0.0
2022-03-22 23:15:00.00,0.9982,0.0
2022-03-22 23:30:00.00,0.9351,0.0
2022-03-22 23:45:00.00,0.9797,0.0
2022-03-22 00:02:00.00,0.6612,0.0
2022-03-22 00:07:00.00,0.6574,0.0
2022-03-22 00:19:00.00,0.6574,0.0
2022-03-22 00:24:00.00,0.6536,0.0
2022-03-22 00:28:00.00,0.6574,0.0
2022-03-22 00:32:00.00,0.6599,0.0
2022-03-22 00:37:00.00,0.6599,0.0
2022-03-22 00:49:00.00,0.6612,0.0
2022-03-22 00:54:00.00,0.6536,0.0
2022-03-22 00:58:00.00,0.6612,0.0
2022-03-22 01:02:00.00,0.6561,0.0
2022-03-22 01:07:00.00,0.6587,0.0
2022-03-22 01:19:00.00,0.6511,0.0
2022-03-22 01:24:00.00,0.6523,0.0
2022-03-22 01:28:00.00,0.6498,0.0
2022-03-22 01:32:00.00,0.6460,0.0
2022-03-22 01:37:00.00,0.6460,0.0
2022-03-22 01:49:00.00,0.6397,0.0
2022-03-22 01:54:00.00,0.6372,0.0
2022-03-22 01:58:00.00,0.6359,0.0
2022-03-22 02:02:00.00,0.6296,0.0
2022-03-22 02:07:00.00,0.6245,0.0
2022-03-22 02:19:00.00,0.6169,0.0
2022-03-22 02:24:00.00,0.6220,0.0
2022-03-22 02:28:00.00,0.6220,0.0
2022-03-22 02:32:00.00,0.6169,0.0
2022-03-22 02:37:00.00,0.6094,0.0
2022-03-22 02:49:00.00,0.5980,0.0
2022-03-22 02:54:00.00,0.5942,0.0
2022-03-22 02:58:00.00,0.5841,0.0
2022-03-22 03:02:00.00,0.5815,0.0
2022-03-22 03:07:00.00,0.5815,0.0
2022-03-23 00:00:00.00,0.9983,3.5
2022-03-23 00:15:00.00,0.9725,0.0
2022-03-23 00:30:00.00,1.0000,0.0
2022-03-23 00:45:00.00,0.9725,0.0
2022-03-23 01:00:00.00,0.9815,0.0
2022-03-23 01:15:00.00,0.9523,0.0
2022-03-23 01:30:00.00,0.9697,0.0
2022-03-23 01:45:00.00,0.9394,0.0
2022-03-23 02:00:00.00,0.9495,0.0
2022-03-23 02:15:00.00,0.9119,0.0
2022-03-23 02:30:00.00,0.9293,0.0
2022-03-23 02:45:00.00,0.8972,0.0
2022-03-23 03:00:00.00,0.9175,0.0
2022-03-23 03:15:00.00,0.8716,0.0
2022-03-23 03:30:00.00,0.8939,0.0
2022-03-23 03:45:00.00,0.8550,0.0
2022-03-23 04:00:00.00,0.8771,0.0
2022-03-23 04:15:00.00,0.8202,0.0
2022-03-23 04:30:00.00,0.8603,0.0
2022-03-23 04:45:00.00,0.8073,0.0
2022-03-23 05:00:00.00,0.8434,0.0
2022-03-23 05:15:00.00,0.8183,0.0
2022-03-23 05:30:00.00,0.8266,0.0
2022-03-23 05:45:00.00,0.7706,0.0
2022-03-23 06:15:00.00,0.7706,0.0
2022-03-23 06:45:00.00,0.7560,0.0
2022-03-23 07:15:00.00,0.7688,0.0
2022-03-23 07:45:00.00,0.7431,0.0
2022-03-23 08:15:00.00,0.7339,0.0
2022-03-23 08:30:00.00,0.7879,0.0
2022-03-23 08:45:00.00,0.7615,0.0
2022-03-23 09:00:00.00,0.7963,0.0
2022-03-23 09:15:00.00,0.7706,0.0
2022-03-23 09:30:00.00,0.8148,0.0
2022-03-23 09:45:00.00,0.7890,0.0
2022-03-23 10:00:00.00,0.8367,0.0
2022-03-23 10:15:00.00,0.8110,0.0
2022-03-23 10:30:00.00,0.8418,0.0
2022-03-23 10:45:00.00,0.8312,0.0
2022-03-23 11:00:00.00,0.8620,0.0
2022-03-23 11:15:00.00,0.8514,0.0
2022-03-23 11:30:00.00,0.8771,0.0
2022-03-23 11:45:00.00,0.8697,0.0
2022-03-23 12:00:00.00,0.8923,0.0
2022-03-23 12:15:00.00,0.8807,0.0
2022-03-23 12:30:00.00,0.8973,0.0
2022-03-23 12:45:00.00,0.8991,0.0
2022-03-23 13:00:00.00,0.9091,0.0
2022-03-23 13:15:00.00,0.9083,0.0
2022-03-23 13:30:00.00,0.9141,0.0
2022-03-23 13:45:00.00,0.9156,0.0
2022-03-23 14:00:00.00,0.9209,0.0
2022-03-23 14:15:00.00,0.9266,0.0
2022-03-23 14:30:00.00,0.9276,0.0
2022-03-23 14:45:00.00,0.9248,0.0
2022-03-23 15:00:00.00,0.9360,0.0
2022-03-23 15:15:00.00,0.9303,0.0
2022-03-23 15:30:00.00,0.9377,0.0
2022-03-23 15:45:00.00,0.9358,0.0
2022-03-23 16:00:00.00,0.9411,0.0
2022-03-23 16:15:00.00,0.9413,0.0
2022-03-23 16:45:00.00,0.9560,0.0
2022-03-23 17:00:00.00,0.9613,0.0
2022-03-23 17:15:00.00,0.9670,0.0
2022-03-23 20:45:00.00,0.9817,0.0
2022-03-23 21:15:00.00,0.9798,0.0
2022-03-23 21:30:00.00,0.9983,0.0
2022-03-23 21:45:00.00,1.0000,0.0
2022-03-23 22:00:00.00,1.0000,0.0
2022-03-23 22:15:00.00,0.9872,0.0
2022-03-23 22:30:00.00,0.9949,0.0
2022-03-23 22:45:00.00,0.9835,0.0
2022-03-23 23:00:00.00,0.9933,0.0
2022-03-23 23:15:00.00,0.9872,0.0
2022-03-23 23:30:00.00,0.9933,0.0
2022-03-23 23:45:00.00,0.9908,0.0
2022-03-24 00:00:00.00,0.9248,3.0
2022-03-24 00:15:00.00,0.8867,0.0
2022-03-24 00:30:00.00,0.9107,0.0
2022-03-24 00:45:00.00,0.8867,0.0
2022-03-24 01:00:00.00,0.8966,0.0
2022-03-24 01:15:00.00,0.8703,0.0
2022-03-24 01:30:00.00,0.8824,0.0
2022-03-24 01:45:00.00,0.8424,0.0
2022-03-24 02:00:00.00,0.8605,0.0
2022-03-24 02:15:00.00,0.8325,0.0
2022-03-24 02:30:00.00,0.8417,0.0
2022-03-24 02:45:00.00,0.8112,0.0
2022-03-24 03:00:00.00,0.8197,0.0
2022-03-24 03:15:00.00,0.7833,0.0
2022-03-24 03:30:00.00,0.7947,0.0
2022-03-24 04:00:00.00,0.7727,0.0
2022-03-24 04:30:00.00,0.7602,0.0
2022-03-24 04:45:00.00,0.7389,0.0
2022-03-24 05:00:00.00,0.7414,0.0
2022-03-24 05:15:00.00,0.6880,0.0
2022-03-24 05:30:00.00,0.7257,0.0
2022-03-24 06:00:00.00,0.7210,0.0
2022-03-24 06:15:00.00,0.7028,0.0
2022-03-24 06:30:00.00,0.7304,0.0
2022-03-24 07:00:00.00,0.7304,0.0
2022-03-24 07:30:00.00,0.7304,0.0
2022-03-24 07:45:00.00,0.7553,0.0
2022-03-24 08:00:00.00,0.7210,0.0
2022-03-24 08:15:00.00,0.7537,0.0
2022-03-24 08:30:00.00,0.7367,0.0
2022-03-24 08:45:00.00,0.7586,0.0
2022-03-24 09:00:00.00,0.7445,0.0
2022-03-24 09:15:00.00,0.7718,0.0
2022-03-24 09:30:00.00,0.7524,0.0
2022-03-24 09:45:00.00,0.7865,0.0
2022-03-24 10:00:00.00,0.7665,0.0
2022-03-24 10:15:00.00,0.7980,0.0
2022-03-24 10:30:00.00,0.7759,0.0
2022-03-24 10:45:00.00,0.8046,0.0
2022-03-24 11:00:00.00,0.7868,0.0
2022-03-24 11:15:00.00,0.8259,0.0
2022-03-24 11:30:00.00,0.8041,0.0
2022-03-24 11:45:00.00,0.8342,0.0
2022-03-24 12:00:00.00,0.8229,0.0
2022-03-24 12:15:00.00,0.8456,0.0
2022-03-24 12:30:00.00,0.8370,0.0
2022-03-24 12:45:00.00,0.8637,0.0
2022-03-24 13:00:00.00,0.8495,0.0
2022-03-24 13:15:00.00,0.8801,0.0
2022-03-24 13:30:00.00,0.8495,0.0
2022-03-24 13:45:00.00,0.8621,0.0
2022-03-24 14:00:00.00,0.8589,0.0
2022-03-24 14:15:00.00,0.8867,0.0
2022-03-24 14:30:00.00,0.8621,0.0
2022-03-24 14:45:00.00,0.8933,0.0
2022-03-24 15:00:00.00,0.8683,0.0
2022-03-24 15:15:00.00,0.8900,0.0
2022-03-24 15:30:00.00,0.8574,0.0
2022-03-24 15:45:00.00,0.8998,0.0
2022-03-24 16:00:00.00,0.8636,0.0
2022-03-24 16:15:00.00,0.9064,0.0
2022-03-24 16:30:00.00,0.8699,0.0
2022-03-24 16:45:00.00,0.8998,0.0
2022-03-24 17:15:00.00,0.9097,0.0
2022-03-24 22:15:00.00,0.9803,0.0
2022-03-24 22:45:00.00,0.9754,0.0
2022-03-24 23:15:00.00,0.9721,0.0
2022-03-24 23:45:00.00,1.0000,0.0
2022-03-25 00:00:00.00,0.9383,4.5
2022-03-25 00:15:00.00,1.0000,0.0
2022-03-25 00:30:00.00,1.0000,0.0
2022-03-25 00:45:00.00,0.8474,0.0
2022-03-25 01:00:00.00,0.9228,0.0
2022-03-25 01:15:00.00,0.8146,0.0
2022-03-25 01:30:00.00,0.8781,0.0
2022-03-25 01:45:00.00,0.7946,0.0
2022-03-25 02:00:00.00,0.8519,0.0
2022-03-25 02:15:00.00,0.7760,0.0
2022-03-25 02:30:00.00,0.8241,0.0
2022-03-25 02:45:00.00,0.7475,0.0
2022-03-25 03:00:00.00,0.8009,0.0
2022-03-25 03:15:00.00,0.7247,0.0
2022-03-25 03:30:00.00,0.7778,0.0
2022-03-25 03:45:00.00,0.6961,0.0
2022-03-25 04:00:00.00,0.7577,0.0
2022-03-25 04:15:00.00,0.6890,0.0
2022-03-25 04:30:00.00,0.7346,0.0
2022-03-25 04:45:00.00,0.6748,0.0
2022-03-25 05:00:00.00,0.7114,0.0
2022-03-25 05:15:00.00,0.6662,0.0
2022-03-25 05:30:00.00,0.6975,0.0
2022-03-25 05:45:00.00,0.6448,0.0
2022-03-25 06:00:00.00,0.6806,0.0
2022-03-25 06:15:00.00,0.6462,0.0
2022-03-25 06:30:00.00,0.6790,0.0
2022-03-25 06:45:00.00,0.6434,0.0
2022-03-25 07:00:00.00,0.6914,0.0
2022-03-25 07:15:00.00,0.6476,0.0
2022-03-25 07:30:00.00,0.7006,0.0
2022-03-25 07:45:00.00,0.6534,0.0
2022-03-25 08:00:00.00,0.6991,0.0
2022-03-25 08:15:00.00,0.6391,0.0
2022-03-25 08:45:00.00,0.6548,0.0
2022-03-25 09:00:00.00,0.7176,0.0
2022-03-25 09:15:00.00,0.6633,0.0
2022-03-25 09:30:00.00,0.7346,0.0
2022-03-25 09:45:00.00,0.6705,0.0
2022-03-25 10:00:00.00,0.7515,0.0
2022-03-25 10:15:00.00,0.6862,0.0
2022-03-25 10:30:00.00,0.7562,0.0
2022-03-25 10:45:00.00,0.6947,0.0
2022-03-25 11:00:00.00,0.7716,0.0
2022-03-25 11:15:00.00,0.7104,0.0
2022-03-25 11:30:00.00,0.7870,0.0
2022-03-25 11:45:00.00,0.7347,0.0
2022-03-25 12:00:00.00,0.8133,0.0
2022-03-25 12:15:00.00,0.7504,0.0
2022-03-25 12:30:00.00,0.8287,0.0
2022-03-25 12:45:00.00,0.7632,0.0
2022-03-25 13:00:00.00,0.8380,0.0
2022-03-25 13:15:00.00,0.7689,0.0
2022-03-25 13:30:00.00,0.8488,0.0
2022-03-25 13:45:00.00,0.7789,0.0
2022-03-25 14:00:00.00,0.8519,0.0
2022-03-25 14:15:00.00,0.7832,0.0
2022-03-25 14:30:00.00,0.8519,0.0
2022-03-25 14:45:00.00,0.7760,0.0
2022-03-25 15:00:00.00,0.8565,0.0
2022-03-25 15:15:00.00,0.7732,0.0
2022-03-25 15:30:00.00,0.8503,0.0
2022-03-25 15:45:00.00,0.7832,0.0
2022-03-25 16:00:00.00,0.8565,0.0
2022-03-25 16:15:00.00,0.7817,0.0
2022-03-25 16:30:00.00,0.8611,0.0
2022-03-25 16:45:00.00,0.7832,0.0
2022-03-25 17:00:00.00,0.8781,0.0
2022-03-25 17:15:00.00,0.7889,0.0
2022-03-25 21:30:00.00,0.9198,0.0
2022-03-25 22:00:00.00,0.9136,0.0
2022-03-25 22:15:00.00,0.8531,0.0
2022-03-25 22:30:00.00,0.9198,0.0
2022-03-25 22:45:00.00,0.8516,0.0
2022-03-25 23:00:00.00,0.9244,0.0
2022-03-25 23:15:00.00,0.8459,0.0
2022-03-25 23:30:00.00,0.9182,0.0
2022-03-25 23:45:00.00,0.8459,0.0
2022-03-26 00:00:00.00,1.0000,1.5
2022-03-26 00:15:00.00,0.9849,0.0
2022-03-26 00:30:00.00,0.9950,0.0
2022-03-26 00:45:00.00,0.9782,0.0
2022-03-26 01:00:00.00,0.9697,0.0
2022-03-26 01:15:00.00,0.9548,0.0
2022-03-26 01:30:00.00,0.9462,0.0
2022-03-26 01:45:00.00,0.9263,0.0
2022-03-26 02:00:00.00,0.9210,0.0
2022-03-26 02:15:00.00,0.8978,0.0
2022-03-26 02:30:00.00,0.8908,0.0
2022-03-26 02:45:00.00,0.8660,0.0
2022-03-26 03:00:00.00,0.8605,0.0
2022-03-26 03:15:00.00,0.8375,0.0
2022-03-26 03:30:00.00,0.8403,0.0
2022-03-26 03:45:00.00,0.8191,0.0
2022-03-26 04:00:00.00,0.8218,0.0
2022-03-26 04:15:00.00,0.8040,0.0
2022-03-26 04:30:00.00,0.7899,0.0
2022-03-26 04:45:00.00,0.7889,0.0
2022-03-26 05:00:00.00,0.7714,0.0
2022-03-26 05:15:00.00,0.7688,0.0
2022-03-26 05:30:00.00,0.7664,0.0
2022-03-26 05:45:00.00,0.7538,0.0
2022-03-26 06:00:00.00,0.7412,0.0
2022-03-26 06:15:00.00,0.7487,0.0
2022-03-26 06:30:00.00,0.7395,0.0
2022-03-26 06:45:00.00,0.7437,0.0
2022-03-26 07:00:00.00,0.7496,0.0
2022-03-26 07:15:00.00,0.7437,0.0
2022-03-26 07:30:00.00,0.7546,0.0
2022-03-26 07:45:00.00,0.7571,0.0
2022-03-26 08:00:00.00,0.7563,0.0
2022-03-26 08:15:00.00,0.7437,0.0
2022-03-26 08:45:00.00,0.7487,0.0
2022-03-26 09:00:00.00,0.7748,0.0
2022-03-26 09:15:00.00,0.7755,0.0
2022-03-26 09:30:00.00,0.7882,0.0
2022-03-26 09:45:00.00,0.7940,0.0
2022-03-26 10:00:00.00,0.8151,0.0
2022-03-26 10:15:00.00,0.8057,0.0
2022-03-26 10:30:00.00,0.8269,0.0
2022-03-26 10:45:00.00,0.8258,0.0
2022-03-26 11:00:00.00,0.8504,0.0
2022-03-26 11:15:00.00,0.8442,0.0
2022-03-26 11:30:00.00,0.8672,0.0
2022-03-26 11:45:00.00,0.8610,0.0
2022-03-26 12:00:00.00,0.8840,0.0
2022-03-26 12:15:00.00,0.8827,0.0
2022-03-26 12:30:00.00,0.8992,0.0
2022-03-26 12:45:00.00,0.8995,0.0
2022-03-26 13:00:00.00,0.9143,0.0
2022-03-26 13:15:00.00,0.9079,0.0
2022-03-26 13:30:00.00,0.9193,0.0
2022-03-26 13:45:00.00,0.9112,0.0
2022-03-26 14:00:00.00,0.9328,0.0
2022-03-26 14:15:00.00,0.9162,0.0
2022-03-26 14:30:00.00,0.9345,0.0
2022-03-26 14:45:00.00,0.9179,0.0
2022-03-26 15:00:00.00,0.9412,0.0
2022-03-26 15:15:00.00,0.9246,0.0
2022-03-26 15:30:00.00,0.9429,0.0
2022-03-26 15:45:00.00,0.9280,0.0
2022-03-26 16:00:00.00,0.9395,0.0
2022-03-26 16:15:00.00,0.9296,0.0
2022-03-26 16:30:00.00,0.9479,0.0
2022-03-26 16:45:00.00,0.9347,0.0
2022-03-26 17:00:00.00,0.9664,0.0
2022-03-26 17:15:00.00,0.9481,0.0
2022-03-26 21:30:00.00,0.9950,0.0
2022-03-26 22:00:00.00,0.9950,0.0
2022-03-26 22:15:00.00,1.0000,0.0
2022-03-26 22:45:00.00,0.9966,0.0
2022-03-26 23:00:00.00,0.9933,0.0
2022-03-26 23:15:00.00,0.9933,0.0
2022-03-26 23:30:00.00,0.9933,0.0
2022-03-26 23:45:00.00,0.9950,0.0
2022-03-27 00:00:00.00,1.0000,2.5
2022-03-27 00:15:00.00,0.9933,0.0
2022-03-27 00:30:00.00,0.9865,0.0
2022-03-27 00:45:00.00,0.9781,0.0
2022-03-27 01:00:00.00,0.9729,0.0
2022-03-27 01:15:00.00,0.9595,0.0
2022-03-27 01:30:00.00,0.9425,0.0
2022-03-27 01:45:00.00,0.9258,0.0
2022-03-27 02:00:00.00,0.9188,0.0
2022-03-27 02:15:00.00,0.8988,0.0
2022-03-27 02:30:00.00,0.9019,0.0
2022-03-27 02:45:00.00,0.8718,0.0
2022-03-27 03:00:00.00,0.8731,0.0
2022-03-27 03:15:00.00,0.8482,0.0
2022-03-27 03:30:00.00,0.8460,0.0
2022-03-27 03:45:00.00,0.8263,0.0
2022-03-27 04:00:00.00,0.8240,0.0
2022-03-27 04:15:00.00,0.8061,0.0
2022-03-27 04:30:00.00,0.8088,0.0
2022-03-27 04:45:00.00,0.7993,0.0
2022-03-27 05:00:00.00,0.7851,0.0
2022-03-27 05:15:00.00,0.7841,0.0
2022-03-27 05:30:00.00,0.7766,0.0
2022-03-27 05:45:00.00,0.7639,0.0
2022-03-27 06:00:00.00,0.7563,0.0
2022-03-27 06:15:00.00,0.7538,0.0
2022-03-27 06:30:00.00,0.7513,0.0
2022-03-27 06:45:00.00,0.7420,0.0
2022-03-27 07:00:00.00,0.7445,0.0
2022-03-27 07:15:00.00,0.7420,0.0
2022-03-27 07:30:00.00,0.7462,0.0
2022-03-27 07:45:00.00,0.7487,0.0
2022-03-27 08:00:00.00,0.7580,0.0
2022-03-27 08:15:00.00,0.7487,0.0
2022-03-27 08:30:00.00,0.7580,0.0
2022-03-27 08:45:00.00,0.7521,0.0
2022-03-27 09:00:00.00,0.7716,0.0
2022-03-27 09:15:00.00,0.7639,0.0
2022-03-27 09:30:00.00,0.7868,0.0
2022-03-27 09:45:00.00,0.7791,0.0
2022-03-27 10:00:00.00,0.8105,0.0
2022-03-27 10:15:00.00,0.7960,0.0
2022-03-27 10:30:00.00,0.8223,0.0
2022-03-27 10:45:00.00,0.8111,0.0
2022-03-27 11:00:00.00,0.8409,0.0
2022-03-27 11:15:00.00,0.8381,0.0
2022-03-27 11:30:00.00,0.8613,0.0
2022-03-27 11:45:00.00,0.8516,0.0
2022-03-27 12:00:00.00,0.8883,0.0
2022-03-27 12:15:00.00,0.8769,0.0
2022-03-27 12:30:00.00,0.8968,0.0
2022-03-27 12:45:00.00,0.8887,0.0
2022-03-27 13:00:00.00,0.9086,0.0
2022-03-27 13:15:00.00,0.9005,0.0
2022-03-27 13:30:00.00,0.9171,0.0
2022-03-27 13:45:00.00,0.9039,0.0
2022-03-27 14:00:00.00,0.9205,0.0
2022-03-27 14:15:00.00,0.9106,0.0
2022-03-27 14:30:00.00,0.9239,0.0
2022-03-27 14:45:00.00,0.9123,0.0
2022-03-27 15:00:00.00,0.9306,0.0
2022-03-27 15:15:00.00,0.9174,0.0
2022-03-27 15:30:00.00,0.9374,0.0
2022-03-27 15:45:00.00,0.9241,0.0
2022-03-27 16:00:00.00,0.9374,0.0
2022-03-27 16:15:00.00,0.9325,0.0
2022-03-27 16:30:00.00,0.9425,0.0
2022-03-27 16:45:00.00,0.9359,0.0
2022-03-27 17:00:00.00,0.9662,0.0
2022-03-27 17:15:00.00,0.9460,0.0
2022-03-27 21:30:00.00,0.9949,0.0
2022-03-27 22:00:00.00,0.9983,0.0
2022-03-27 22:15:00.00,1.0000,0.0
2022-03-27 22:45:00.00,0.9882,0.0
2022-03-27 23:00:00.00,0.9915,0.0
2022-03-27 23:15:00.00,0.9831,0.0
2022-03-27 23:30:00.00,0.9865,0.0
2022-03-27 23:45:00.00,0.9798,0.0
2022-03-28 00:00:00.00,1.0000,5.5
2022-03-28 00:15:00.00,0.9915,0.0
2022-03-28 00:30:00.00,0.9931,0.0
2022-03-28 00:45:00.00,0.9778,0.0
2022-03-28 01:00:00.00,0.9810,0.0
2022-03-28 01:15:00.00,0.9556,0.0
2022-03-28 01:30:00.00,0.9552,0.0
2022-03-28 01:45:00.00,0.9352,0.0
2022-03-28 02:00:00.00,0.9345,0.0
2022-03-28 02:15:00.00,0.9113,0.0
2022-03-28 02:30:00.00,0.9052,0.0
2022-03-28 02:45:00.00,0.8840,0.0
2022-03-28 03:00:00.00,0.8793,0.0
2022-03-28 03:15:00.00,0.8618,0.0
2022-03-28 03:30:00.00,0.8621,0.0
2022-03-28 03:45:00.00,0.8413,0.0
2022-03-28 04:00:00.00,0.8397,0.0
2022-03-28 04:15:00.00,0.8294,0.0
2022-03-28 04:30:00.00,0.8207,0.0
2022-03-28 04:45:00.00,0.8089,0.0
2022-03-28 05:00:00.00,0.8000,0.0
2022-03-28 05:15:00.00,0.7884,0.0
2022-03-28 05:30:00.00,0.7828,0.0
2022-03-28 05:45:00.00,0.7782,0.0
2022-03-28 06:00:00.00,0.7862,0.0
2022-03-28 06:15:00.00,0.7799,0.0
2022-03-28 06:30:00.00,0.7776,0.0
2022-03-28 06:45:00.00,0.7747,0.0
2022-03-28 07:00:00.00,0.7707,0.0
2022-03-28 07:15:00.00,0.7696,0.0
2022-03-28 07:30:00.00,0.7724,0.0
2022-03-28 07:45:00.00,0.7662,0.0
2022-03-28 08:00:00.00,0.7759,0.0
2022-03-28 08:15:00.00,0.7713,0.0
2022-03-28 08:30:00.00,0.7966,0.0
2022-03-28 08:45:00.00,0.7816,0.0
2022-03-28 09:00:00.00,0.8086,0.0
2022-03-28 09:15:00.00,0.7918,0.0
2022-03-28 09:30:00.00,0.8138,0.0
2022-03-28 09:45:00.00,0.8003,0.0
2022-03-28 10:00:00.00,0.8310,0.0
2022-03-28 10:15:00.00,0.8123,0.0
2022-03-28 10:30:00.00,0.8362,0.0
2022-03-28 10:45:00.00,0.8191,0.0
2022-03-28 11:00:00.00,0.8517,0.0
2022-03-28 11:15:00.00,0.8345,0.0
2022-03-28 11:30:00.00,0.8655,0.0
2022-03-28 11:45:00.00,0.8567,0.0
2022-03-28 12:00:00.00,0.8914,0.0
2022-03-28 12:15:00.00,0.8788,0.0
2022-03-28 12:30:00.00,0.9052,0.0
2022-03-28 12:45:00.00,0.8925,0.0
